environment_pos,environment_neg,server_pos,server_neg,service_pos,service_neg,line_pos,line_neg,food_pos,food_neg,dessert_pos,dessert_neg,pricing_pos,pricing_neg,parking_pos,parking_neg,beverage_pos,beverage_neg,stars,date,user_id
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2018-10-14 22:48:14,HhmLR9lNxojZQRTeh42ekg
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2009-07-12 00:43:08,cvHYNl1YCyVFHFC4NMC-MA
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,2017-12-25 23:18:02,7aZ7xKhHnD68s7pUH7TKmQ
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2018-02-11 03:08:19,uJ4dtrSTBklYI5qsGYGd9A
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,5,2017-08-14 19:20:19,0PTObo98oUI4maiHAz1aqQ
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2019-01-25 19:14:21,JGdeEk6tXalIxWPyQkOtQQ
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,2019-04-05 02:58:20,WLxDB5IfXBCPidv_eGvdmA
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,4,2015-07-15 00:21:07,UHwWu-zkgJsa-ur03otiAw
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2018-02-18 01:23:00,chth4GLt1FjZBAJmMUjqOw
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3,2013-10-18 20:01:32,X2Wz_2AD32RlKHrqTWIEGg
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2015-06-15 21:05:31,mUErPr1AnwmoqsT1wSqgZQ
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,2014-04-17 00:24:17,XADOuAa7sCpWq-fPRCZSDw
0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,2014-03-08 23:37:40,mZT5D5HQ17Vk2E2GbSP6RA
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,4,2018-08-20 15:27:58,MdXA5C87R7gRBHPz6_-Wgg
0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,2018-01-03 21:56:34,REvvea_u9KukRgd0uTdpeA
0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,4,2014-05-28 01:05:49,xOv84NnLPKGhGOjZMnLuVg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2017-05-07 02:00:12,-594af_E7Z9VVjQc9pJK3g
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2018-10-05 08:03:22,lBAAI2xjLpBWMxrJlSsv7g
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2019-07-03 23:26:28,xhE9RdFGcj5OTHu64Xcufg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2019-05-28 02:32:36,cQTU_C5KMtGNJG3Isdu1EQ
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2019-05-16 16:04:21,tVj_lHNUE7uk9n8Kn4YboA
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,2019-01-15 19:54:48,NweFMnC3FNO2sXgkDOXs9g
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2014-11-25 19:08:03,FdN9UxIOY70-YOQp4_eLJg
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,5,2016-11-17 19:32:50,nY5r-VjqY9uXEr9_FbVzhA
0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,5,2019-04-10 05:23:33,9FojzOP5HXVtHCvyVAvgHQ
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2019-02-05 00:13:27,-MpTqhYPf2RuDe4EygK1Tw
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2015-07-01 03:33:09,h1ws-3BAGSB3q4QEMO535w
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2013-07-08 00:28:57,30yek6CmAt5oFh71u0c7GA
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2016-03-28 17:59:50,85fBLFQJCZ8_E3HE88DQ1Q
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2015-06-07 02:59:24,PVgJnI6EhE-xtu6zbRstQA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2015-09-05 18:27:29,xRJ_4X9p-TFVxBPwkh4_Cg
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,2014-02-26 04:30:02,Eos_Z_GHLEQCKcSilNxmlw
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,2009-09-13 21:11:51,2y-8ZpztPiulTj8sbTiEsw
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2015-03-26 03:06:56,85cTzUyngtEbT5CzNVhtQQ
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2013-07-03 02:51:44,aRc5dFUdyUbmwcJHDWRZiQ
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2019-06-15 22:43:46,Rbq7VDyQKfMGW2Rnin0ehg
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2019-04-22 07:11:17,2hlQtZUOcliqwi6L2gSnOQ
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2019-04-27 19:54:02,-aJsJjKjAKxkJPe2KljB6w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2019-03-22 21:26:23,c49cOH1EndGju24L_Jo-Cw
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2,2014-03-30 01:36:31,-SO_K8oLVH_9J23z2MtjGg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2017-11-04 13:51:25,fSzOsky7jiMhqpeyt45WNg
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2019-03-03 07:35:16,8XSCNzFEp4j9Rn4QPwcX9w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2019-01-04 20:29:23,mn_afz7LoH_7IbAukFp0QA
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2019-05-25 18:28:59,Bca_l6A5aS7fCDJGcYv3zg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2019-01-15 19:34:23,4M7wyddSbBUcRbP0U8GJbQ
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2019-06-12 21:02:34,C3016u2L1oY5H3yfS7BAKg
0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,4,2012-05-23 19:28:15,4MUIIW1aCeziFCXIB_ZJ_A
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2016-11-08 14:47:50,BhTl51z3O4H5wLyK7uqpLg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2019-06-22 16:54:36,NdG3sSPKxfBQ01ihz1Y1Jw
0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,5,2019-03-28 05:52:14,_lbnsz6OlNWcqY_fh1FEXQ
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,2019-06-10 12:51:48,jvwUrNGx4AlkAxxMTT1UIg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-05-17 16:23:46,4K6vw0MrLcWmXWEJDQsyuQ
1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,5,2019-07-15 03:27:30,7A5eo16_TjCYE-KPkgsgNA
0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,4,2019-02-26 06:01:42,FxQraQXyzKbB-MESgR5fRQ
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,2014-02-03 16:48:57,feMkZCAjbyIjh9ZsBjAzZw
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5,2015-03-15 02:51:11,DfgEU2OEXvT8yQi_y3PtNw
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2015-04-14 19:48:21,Rogdhk5smr77V3QJhqttCA
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2019-06-15 05:52:14,BI2TQNt_LCsaOeVqn4vBYA
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2019-05-10 19:58:50,2JnAqUuRImVrTAwVo-pecg
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,5,2016-07-01 12:10:12,w4l2cQRQcoxj8uBzkVp8QQ
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2019-05-02 22:16:15,alsvUuviuH_UslNhKxPYhA
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2019-07-30 19:23:53,ICoh_A2Sl7NGkmji00iAHA
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2010-11-21 01:06:14,o2nV6JuhnaEyPE0k2M1y0Q
0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,2013-08-11 01:34:56,3EYHyU9LMZr1OFBwdQRk4w
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,2019-06-13 23:04:47,XXXvdyx4Za4wt0T62K8eiQ
0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,4,2012-08-26 22:11:51,UFUItrytj3ScV3i2T0Kxkg
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2019-06-26 14:53:46,XgNV7OKEnDrLqIrqfFcc-g
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2013-02-14 02:23:47,LBJ8zSPe5FsskQkl3eCBRw
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2009-02-23 00:54:32,aFPQZhYOFieXPQsU1-6tSA
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,2019-03-27 02:23:50,KnlcDLe4ktyXzuFQ7Gv-vg
0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,4,2015-01-03 00:44:41,1t3I8ePVDI7iFeJ4Z5xFAQ
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2019-02-05 04:01:18,fUclssJVush3vh-7ny7avw
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,2019-02-21 00:37:22,_79n5shGOZDntTfQ1YQWJA
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,2016-11-01 19:24:58,24C-Z9Mu8IKZogiOT_clAQ
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2019-05-20 20:50:21,OpOWXdj03i6dcN8-Am_Eyw
1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,4,2018-06-13 07:01:55,0zDHiDbj79uBOy3OAcE25A
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2016-09-17 21:00:20,86CBMvSzbttMNC7n1lP-uQ
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2014-11-26 18:44:17,TQCSj5-SgTjuMx6eEEAiCA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2019-07-24 01:04:15,8jUvBglNgGcthUoWbvB5sg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2019-05-30 02:32:45,i37NjLkITMfCu2WnsBjKFg
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,5,2019-07-10 00:59:29,_XuODOyKJ4G7Nt3Tqk9HlQ
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,5,2019-04-04 06:37:24,WoEP4xNo9DvwevoYKp2QSw
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,2017-09-28 16:39:53,DXEhGMDr1eCgFQzEs5HTIw
0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,3,2018-05-05 23:52:23,JZrKi23Q0ZSvDWieRhjupw
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2013-08-25 18:07:29,sV0UPTl3Kbz7tBiGnPzwFg
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,2019-04-08 21:47:58,GN2bnf4U6lZT7HE-96H6jg
0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,5,2019-09-11 02:33:25,N9m-ToOPrr_PIpMZJOUr5g
1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,4,2017-03-24 20:55:17,PFJW04DfEOmhXix-_6GGCA
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2019-03-05 15:01:27,Amwk5isaqPeKkZYE6c7IzA
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,2015-05-19 21:24:19,rMnTpVfJyH_fWgf9TICCYg
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2013-05-31 01:04:28,LpnrjmrUDyQvZodldeN_PQ
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,2019-03-09 13:42:58,yFH5vZ7EX4hJdeGrOwtDjA
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,3,2016-01-23 18:07:24,qMb03tocc2vJRuttnZFonA
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2019-05-20 01:30:50,pdhgRUnrqfnF8mnOPZ6qYw
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,2019-03-15 05:51:38,wNAl53ratOTCNTWDoxLcHQ
1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,5,2015-03-19 03:18:18,drzW920Yf74ydnfVVVThkw
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2019-07-29 02:45:17,FSwp-32CtM2EcfmKGLTTrg
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2014-06-10 00:22:50,5Ny-YpVbIK6c-MJUZlE2Cg
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2012-09-03 16:42:43,CM_bCqdRBx-b_S2CzViKsg
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2017-08-24 05:00:12,fqBl-LddQKBQbvr3DZX9WA
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2015-08-15 04:30:09,qVaW87Z2X1N43BJhGpExoQ
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,5,2010-07-22 19:22:11,s6r05HIB4bHHA2UtK94u8g
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,4,2017-04-29 01:01:05,zgNyvDAomeOL7F4IuP66bg
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,4,2019-06-30 12:05:50,WMykwaJDbjdP4-Bs7PJ-Zg
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2019-06-23 19:33:53,UPRbfNeNKZuAhgcyJkuupA
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5,2011-06-16 21:43:22,PU608o27_QEhkSByCR9LYA
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2013-02-08 07:40:52,_tpzswb4NTS4bniz9aM1nQ
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2015-11-29 19:31:52,qMecSjS6cwVcrNsEYq1uLg
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,2011-08-18 20:26:45,Vcp7Hek6FA-OrJcRQ5MOJg
0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4,2014-08-08 05:16:40,emvabzPusxhPJTWIN0pSHw
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2019-04-04 16:29:04,pZBitNPhK3x1NpAa9pJD-w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2012-06-23 03:09:28,QKwG4VXtxLcRmbklVDiOqg
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,5,2019-06-22 01:50:39,lvIP0JNsuhPLTeQTKkUV8g
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2019-06-12 23:36:33,lje32uRZFqmCtxdeMSFkCA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2019-04-28 15:22:58,DHkucMAlDBRTDp59lspK0g
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2019-06-26 08:44:29,Ydyat7e5Vv9gsL2q-PU8Kw
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,2011-07-11 04:45:33,-DmpYICjBii640Zny46cLQ
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,4,2010-10-31 17:21:52,cPT-E02ZVvzevldYI-vrAg
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,2019-06-28 01:40:47,9EFkBpLJffJD9J4VFlVeoQ
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,3,2016-04-30 19:04:47,XBmskUPnX7eTZEqaDdsx2A
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2019-08-21 20:44:47,QC4YBCGfg8QE_dyH2jsQRA
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2018-03-02 18:46:58,q9Pyy3Vf1PoDxHn_Sk20ZA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2019-02-19 03:07:04,BVmM4I9jI-FdNG6_hVO4hw
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,2016-12-12 16:22:26,T_WIEI_6g30f4UQpeHiWeQ
1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,2019-02-14 00:42:36,4l_FsB6G2Icj944L5K7NRw
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4,2019-11-06 16:38:40,6_o882iATV4hp2wdZ3L63w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2019-05-29 00:50:12,hf3DNGFeJ4ROj9Y1Qc5B_w
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2019-04-18 03:47:15,2-7LzsB1cA-Bpat3ctzK2w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2019-04-12 01:53:24,W8RVoj2p2eFYQWPfq73tpg
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,2018-07-11 02:51:01,ZftUgIkFWKGxpNmiYVOSsA
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2017-07-13 16:05:58,1NfCEsH27Vhq8SeLEWyitQ
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2019-02-01 02:55:45,PVBpvME2xGMpT1wOe-KiJA
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,4,2018-10-26 03:38:20,Q7G0S5wBUSm4XkRVkpkUBA
1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,4,2017-05-06 15:25:16,NOWzbDR38fTqX_-ff_DEtA
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,4,2014-09-09 01:39:18,O_jHXsA8b_QAZlYzpz2wJA
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,2018-10-17 22:42:50,Yv_kJjWAwycC43tIY_k6xQ
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,2016-09-01 07:12:08,-pfovqTitlhJVgqysPTvgw
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,2019-05-27 07:25:49,J6VnfR-b1di3HBpFnCMEow
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,5,2019-04-28 11:08:54,G7P7HHkhJOHOc4Cz4EYnSQ
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,2011-09-12 17:00:26,vY1J2FXzuKpDz3C0qnWUKg
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,3,2019-09-20 21:01:12,ZoBgoFXXvIt8kMhMXLModA
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5,2010-08-19 03:55:49,y9H7WdzLzUAhoSdsJKkmFw
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2018-08-20 15:09:14,XH1EyLzxfdR16CBb7CZruw
0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2013-01-22 04:09:35,nA1Gx5_Hhwsuo760-Fe4PQ
0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5,2019-07-30 00:19:28,M9wR6k1hgJf3ycW6kL8atw
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2018-10-21 06:19:40,RBMycUUA8tuuwXpP_9moQw
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2012-02-19 09:22:34,yQC5AyXwv52OX00UM22zFw
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2019-06-29 17:29:26,1JN_Uiw_LvF6g1vHuGTm7Q
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2019-01-21 01:32:10,dplh43OlE_Rime4bFXLT6A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2018-05-27 03:14:20,J7fSrcMpzLZ0PGimFMnxUA
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2015-09-07 13:32:56,4qPifLVF-63IzMbymDfrAw
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2013-08-22 15:13:56,O7LwoEkJfFzqkX_srqtnDw
0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2019-03-05 06:20:24,cwvH-kvUqE4UhlVdyL_BbQ
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,5,2019-09-20 17:01:15,W-9ZzHiU2L0CC5AyVWWB5Q
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2011-08-23 06:44:17,uT4rVCpcCqpPAXOWyO3SeA
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,2014-06-23 08:53:15,lmu1er8TNk91qIn8I-CZsg
0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,5,2019-05-14 14:57:56,NTorMGk739GKbiEQUpGUgA
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5,2019-08-04 20:09:27,GVQ31eNviq0kbvBxXaMTFA
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2013-06-18 03:15:44,Bv_1C57JuBM9j2BbbwQ1bg
0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,3,2010-06-19 21:48:58,E7dNhALfxoE5OcH0ybH0Sw
0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5,2017-02-06 03:28:50,dWlYlaRFVjiRN5b3a_3ABg
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,2018-02-08 22:58:24,Y5x68YBmMxh8Ri8-iLVqEA
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,2018-11-28 21:09:49,Ot9y2nLFVhvv7BA_Ep-1Dg
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,2011-02-11 03:54:03,-PNQtu3VWnOE5xDamF78RQ
0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,4,2019-05-11 02:32:02,SPYJt-1XF4SlPaZgd04QRQ
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2019-04-05 16:22:09,FBtWEeoBAfaYQbjgFVakFQ
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,4,2019-06-18 18:23:58,V_tnyFBaOwb4InUteJiBeg
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,2019-08-16 03:39:15,OnUsp2J7zWaD1jvQZ7ORBw
0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4,2013-12-27 01:48:15,XvDCc88bf48VumWuVchl0A
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2009-05-11 23:45:12,h6pfiioTL2ypQt7CMZEgaw
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,2019-09-08 06:02:48,sOLm6gnFhXIk3rtgT-aZgw
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2018-07-04 19:04:32,jxtzqNKj2hF5WARj3_bojg
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2019-04-23 19:42:00,iF3yMJpIro4TphlECAHEcg
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2012-04-24 22:08:43,QiKDAxbOa8Q_wyDMAkBQYg
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2018-12-12 23:41:44,6D3LyA9Vbnh0PiWP19GJHg
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2018-10-07 23:20:54,ViF4PLO_ynfHoyDTBX4RGw
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2019-06-09 17:43:08,8xMxrd5lfCLxJ5Ja5NpThQ
0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4,2019-05-21 12:23:07,1CSCSiAKlZK5zT6IFvDIyw
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2018-09-10 00:25:01,oWPn9bon7XklWTrmbK7w4g
0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,5,2012-03-13 00:30:48,daKyolOkV5cyFJEg-TmyLQ
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5,2018-07-22 22:28:20,9rPUEhr4kblzL2E9GsHOpQ
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,2018-06-08 21:53:26,JK58WDvNLvphKbS7XdlP6w
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4,2011-08-17 03:46:21,ULY0O-X9yjSMnbPFUGLL8A
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2011-09-16 18:33:55,k49XnUNhwa_jRdhaG4uE6Q
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2016-08-23 22:26:39,QU47JHo1IcnH1BBPAjN9Ig
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2017-10-24 17:59:39,aGtBYlRmjycNVzkszSGNjg
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2019-06-04 14:42:44,ygAzqlw4MxCfDnMKZAwYiQ
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2013-12-24 16:17:02,nBqQXFBsPNcgICW-9C5DEQ
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2019-02-20 17:50:39,0_XCo17kR9gwjvEi00Zygg
